id_aviso,fuente,tipo_operacion,tipo_inmueble,titulo,precio_uf,precio_clp,comuna,provincia,superficie_m2,dormitorios,banos,url,fecha_primera_vista,fecha_ultima_vista,historial_precios,latitud,longitud
DEMO-01595,demo,venta,casa,Casa 6D 4B en Los Ángeles,6260.0,247270000,Los Ángeles,Biobío,202 m²,6,4,https://example.invalid/demo/01595,2026-06-01,2026-07-30,2026-06-01:6260.0,-37.45288,-72.35175
DEMO-00794,demo,venta,casa,Casa 2D 1B en Concepción,9036.0,356922000,Concepción,Concepción,84 m²,2,1,https://example.invalid/demo/00794,2026-08-14,2026-09-01,2026-08-14:9307.0|2026-08-23:9036.0,-36.83925,-73.046
DEMO-01572,demo,venta,casa,Casa 3D 2B en Los Ángeles,2963.0,117038500,Los Ángeles,Biobío,108 m²,3,2,https://example.invalid/demo/01572,2026-06-07,2026-06-18,2026-06-07:2963.0,-37.48467,-72.35373
DEMO-01585,demo,venta,casa,Casa 4D 2B en Los Ángeles,4649.0,183635500,Los Ángeles,Biobío,,4,2,https://example.invalid/demo/01585,2026-07-07,2026-07-17,2026-07-07:4649.0,-37.46819,-72.3406
DEMO-02961,demo,venta,casa,Casa 3D 2B en Tomé,3031.0,119724500,Tomé,Concepción,102 m²,3,2,https://example.invalid/demo/02961,2026-06-02,2026-07-18,2026-06-02:3031.0,-36.61408,-72.95657
DEMO-01305,demo,venta,casa,Casa 2D 1B en Florida,1863.0,73588500,Florida,Concepción,,2,1,https://example.invalid/demo/01305,2026-05-31,2026-07-21,2026-05-31:2087.0|2026-06-25:1863.0,-36.82312,-72.66381
DEMO-01931,demo,venta,casa,Casa 6D 4B en Penco,6485.0,256157500,Penco,Concepción,238 m²,6,4,https://example.invalid/demo/01931,2026-06-28,2026-07-05,2026-06-28:6485.0,-36.74533,-72.98595
DEMO-01569,demo,venta,casa,Casa 6D 4B en Los Ángeles,6194.0,244663000,Los Ángeles,Biobío,210 m²,6,4,https://example.invalid/demo/01569,2026-07-15,2026-07-18,2026-07-15:6194.0,-37.47173,-72.35222
DEMO-00306,demo,venta,casa,Casa 5D 3B en Chiguayante,4037.0,159461500,Chiguayante,Concepción,163 m²,5,3,https://example.invalid/demo/00306,2026-07-15,2026-08-30,2026-07-15:4037.0,-36.92646,-73.01205
DEMO-01948,demo,venta,departamento,Depto 3D 2B en Penco,3424.0,135248000,Penco,Concepción,79 m²,3,2,https://example.invalid/demo/01948,2026-05-26,2026-06-02,2026-05-26:3424.0,-36.74511,-72.99693
DEMO-01427,demo,venta,departamento,Depto 3D 2B en Hualpén,3225.0,127387500,Hualpén,Concepción,74 m²,3,2,https://example.invalid/demo/01427,2026-05-21,2026-06-21,2026-05-21:3225.0,-36.78928,-73.08569
DEMO-00108,demo,venta,casa,Casa 2D 1B en Chiguayante,2747.0,108506500,Chiguayante,Concepción,77 m²,2,1,https://example.invalid/demo/00108,2026-05-13,2026-05-29,2026-05-13:2747.0,-36.91369,-72.9947
DEMO-01346,demo,venta,casa,Casa 2D 1B en Hualpén,2257.0,89151500,Hualpén,Concepción,80 m²,2,1,https://example.invalid/demo/01346,2026-08-21,2026-08-31,2026-08-21:2257.0,-36.8038,-73.10866
DEMO-02674,demo,venta,casa,Casa 3D 2B en Talcahuano,4486.0,177197000,Talcahuano,Concepción,113 m²,3,2,https://example.invalid/demo/02674,2026-07-19,2026-08-29,2026-07-19:4486.0,-36.71971,-73.09898
DEMO-02800,demo,venta,departamento,Depto 4D 2B en Talcahuano,4209.0,166255500,Talcahuano,Concepción,109 m²,4,2,https://example.invalid/demo/02800,2026-08-14,2026-09-01,2026-08-14:4083.0|2026-08-23:4209.0,-36.73344,-73.10676
DEMO-02508,demo,venta,departamento,Depto 5D 3B en San Pedro de la Paz,7763.0,306638500,San Pedro de la Paz,Concepción,129 m²,5,3,https://example.invalid/demo/02508,2026-08-23,2026-08-26,2026-08-23:7763.0,-36.84386,-73.09151
DEMO-01998,demo,venta,casa,Casa 3D 2B en San Pedro de la Paz,3403.0,134418500,San Pedro de la Paz,Concepción,95 m²,3,2,https://example.invalid/demo/01998,2026-07-30,2026-09-01,2026-07-30:3403.0,-36.84389,-73.10896
DEMO-00578,demo,venta,departamento,Depto 3D 2B en Chiguayante,3237.0,127861500,Chiguayante,Concepción,82 m²,3,2,https://example.invalid/demo/00578,2026-05-26,2026-07-21,2026-05-26:3399.0|2026-06-23:3237.0,-36.91142,-73.01446
DEMO-02466,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,7013.0,277013500,San Pedro de la Paz,Concepción,104 m²,4,2,https://example.invalid/demo/02466,2026-05-30,2026-07-10,2026-05-30:7013.0,-36.8436,-73.08977
DEMO-00431,demo,venta,casa,Casa 6D 4B en Chiguayante,8293.0,327573500,Chiguayante,Concepción,209 m²,6,4,https://example.invalid/demo/00431,2026-07-08,2026-07-29,2026-07-08:8293.0,-36.93168,-73.01425
DEMO-02275,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2883.0,113878500,San Pedro de la Paz,Concepción,63 m²,2,1,https://example.invalid/demo/02275,2026-05-19,2026-07-09,2026-05-19:2797.0|2026-06-13:2883.0,-36.85378,-73.09044
DEMO-01062,demo,venta,departamento,Depto 3D 2B en Concepción,4412.0,174274000,Concepción,Concepción,85 m²,3,2,https://example.invalid/demo/01062,2026-05-28,2026-07-07,2026-05-28:4280.0|2026-06-17:4412.0,-36.82279,-73.0626
DEMO-00962,demo,venta,departamento,Depto 1D 1B en Concepción,2648.0,104596000,Concepción,Concepción,37 m²,1,1,https://example.invalid/demo/00962,2026-06-23,2026-06-30,2026-06-23:2648.0,-36.82357,-73.04445
DEMO-02385,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,6308.0,249166000,San Pedro de la Paz,Concepción,94 m²,3,2,https://example.invalid/demo/02385,2026-06-08,2026-07-01,2026-06-08:6308.0,-36.84861,-73.09242
DEMO-00999,demo,venta,departamento,Depto 2D 1B en Concepción,4231.0,167124500,Concepción,Concepción,61 m²,2,1,https://example.invalid/demo/00999,2026-08-27,2026-09-01,2026-08-27:4231.0,-36.82759,-73.04099
DEMO-02958,demo,venta,casa,Casa 2D 1B en Tomé,1570.0,62015000,Tomé,Concepción,67 m²,2,1,https://example.invalid/demo/02958,2026-05-28,2026-06-24,2026-05-28:1570.0,-36.62995,-72.94407
DEMO-02611,demo,venta,casa,Casa 3D 2B en Talcahuano,2371.0,93654500,Talcahuano,Concepción,96 m²,3,2,https://example.invalid/demo/02611,2026-06-05,2026-07-28,2026-06-05:2371.0,-36.73647,-73.11988
DEMO-01739,demo,venta,departamento,Depto 4D 2B en Los Ángeles,6521.0,257579500,Los Ángeles,Biobío,126 m²,4,2,https://example.invalid/demo/01739,2026-05-29,2026-06-18,2026-05-29:6521.0,-37.46393,-72.34962
DEMO-02546,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2089.0,82515500,San Pedro de la Paz,Concepción,54 m²,2,1,https://example.invalid/demo/02546,2026-05-12,2026-06-12,2026-05-12:2089.0,-36.85364,-73.08595
DEMO-00359,demo,venta,casa,Casa 6D 4B en Chiguayante,12837.0,507061500,Chiguayante,Concepción,294 m²,6,4,https://example.invalid/demo/00359,2026-07-30,2026-09-01,2026-07-30:14377.0|2026-08-15:12837.0,-36.91243,-73.02267
DEMO-02044,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,5094.0,201213000,San Pedro de la Paz,Concepción,184 m²,5,3,https://example.invalid/demo/02044,2026-07-25,2026-08-17,2026-07-25:5094.0,-36.82889,-73.10334
DEMO-02364,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,2506.0,98987000,San Pedro de la Paz,Concepción,73 m²,3,2,https://example.invalid/demo/02364,2026-07-08,2026-08-18,2026-07-08:2506.0,-36.83998,-73.07534
DEMO-02917,demo,venta,casa,Casa 6D 4B en Tomé,7078.0,279581000,Tomé,Concepción,217 m²,6,4,https://example.invalid/demo/02917,2026-07-11,2026-09-01,2026-07-11:7078.0,-36.61835,-72.94414
DEMO-01482,demo,venta,departamento,Depto 2D 1B en Hualpén,4664.0,184228000,Hualpén,Concepción,69 m²,2,1,https://example.invalid/demo/01482,2026-07-31,2026-09-01,2026-07-31:4897.0|2026-08-16:4664.0,-36.79388,-73.08857
DEMO-02806,demo,venta,departamento,Depto 3D 2B en Talcahuano,3768.0,148836000,Talcahuano,Concepción,89 m²,3,2,https://example.invalid/demo/02806,2026-05-06,2026-06-05,2026-05-06:3768.0,-36.73745,-73.10773
DEMO-00793,demo,venta,casa,Casa 3D 2B en Concepción,5397.0,213181500,Concepción,Concepción,102 m²,3,2,https://example.invalid/demo/00793,2026-08-10,2026-08-31,2026-08-10:5667.0|2026-08-20:5397.0,-36.81127,-73.0403
DEMO-00563,demo,venta,departamento,Depto 2D 1B en Chiguayante,5037.0,198961500,Chiguayante,Concepción,64 m²,2,1,https://example.invalid/demo/00563,2026-05-17,2026-05-30,2026-05-17:5037.0,-36.92209,-73.0119
DEMO-02821,demo,venta,departamento,Depto 3D 2B en Talcahuano,3120.0,123240000,Talcahuano,Concepción,76 m²,3,2,https://example.invalid/demo/02821,2026-07-19,2026-07-27,2026-07-19:3120.0,-36.735,-73.10869
DEMO-02857,demo,venta,departamento,Depto 4D 2B en Talcahuano,4139.0,163490500,Talcahuano,Concepción,108 m²,4,2,https://example.invalid/demo/02857,2026-06-03,2026-07-07,2026-06-03:4139.0,-36.72964,-73.11387
DEMO-01299,demo,venta,departamento,Depto 3D 2B en Coronel,2403.0,94918500,Coronel,Concepción,80 m²,3,2,https://example.invalid/demo/01299,2026-06-06,2026-07-11,2026-06-06:2403.0,-37.01495,-73.15525
DEMO-00150,demo,venta,casa,Casa 4D 2B en Chiguayante,3814.0,150653000,Chiguayante,Concepción,,4,2,https://example.invalid/demo/00150,2026-05-10,2026-07-06,2026-05-10:3814.0,-36.92637,-73.03238
DEMO-02914,demo,venta,casa,Casa 5D 3B en Tomé,4836.0,191022000,Tomé,Concepción,181 m²,5,3,https://example.invalid/demo/02914,2026-07-20,2026-08-02,2026-07-20:4836.0,-36.61837,-72.9502
DEMO-02980,demo,venta,casa,Casa 6D 4B en Tomé,8260.0,326270000,Tomé,Concepción,306 m²,6,4,https://example.invalid/demo/02980,2026-08-11,2026-08-26,2026-08-11:8260.0,-36.62756,-72.95354
DEMO-02030,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,8546.0,337567000,San Pedro de la Paz,Concepción,220 m²,6,4,https://example.invalid/demo/02030,2026-06-21,2026-08-05,2026-06-21:8546.0,-36.85563,-73.11604
DEMO-01852,demo,venta,departamento,Depto 2D 1B en Los Ángeles,2098.0,82871000,Los Ángeles,Biobío,51 m²,2,1,https://example.invalid/demo/01852,2026-08-02,2026-09-01,2026-08-02:2203.0|2026-08-17:2098.0,-37.46249,-72.35795
DEMO-02198,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,9713.0,383663500,San Pedro de la Paz,Concepción,256 m²,6,4,https://example.invalid/demo/02198,2026-05-28,2026-05-28,2026-05-28:9713.0,-36.82265,-73.07839
DEMO-01847,demo,venta,departamento,Depto 3D 2B en Los Ángeles,2524.0,99698000,Los Ángeles,Biobío,76 m²,3,2,https://example.invalid/demo/01847,2026-08-30,2026-09-01,2026-08-30:2524.0,-37.47047,-72.35626
DEMO-02850,demo,venta,departamento,Depto 2D 1B en Talcahuano,2705.0,106847500,Talcahuano,Concepción,64 m²,2,1,https://example.invalid/demo/02850,2026-07-29,2026-08-31,2026-07-29:2705.0,-36.73783,-73.11094
DEMO-01468,demo,venta,departamento,Depto 3D 2B en Hualpén,4009.0,158355500,Hualpén,Concepción,96 m²,3,2,https://example.invalid/demo/01468,2026-06-07,2026-08-01,2026-06-07:4009.0,-36.79724,-73.08122
DEMO-02233,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,11571.0,457054500,San Pedro de la Paz,Concepción,204 m²,6,4,https://example.invalid/demo/02233,2026-05-10,2026-07-02,2026-05-10:11571.0,-36.82725,-73.09729
DEMO-00395,demo,venta,casa,Casa 5D 3B en Chiguayante,8026.0,317027000,Chiguayante,Concepción,,5,3,https://example.invalid/demo/00395,2026-06-04,2026-07-08,2026-06-04:8026.0,-36.919,-73.02758
DEMO-03146,demo,venta,departamento,Depto 3D 2B en Tomé,2230.0,88085000,Tomé,Concepción,,3,2,https://example.invalid/demo/03146,2026-06-22,2026-08-06,2026-06-22:2230.0,-36.62186,-72.94866
DEMO-01913,demo,venta,casa,Casa 3D 2B en Penco,0,0,Penco,Concepción,104 m²,3,2,https://example.invalid/demo/01913,2026-05-10,2026-07-03,2026-05-10:0,-36.7396,-73.00331
DEMO-00769,demo,venta,casa,Casa 3D 2B en Concepción,0,0,Concepción,Concepción,112 m²,3,2,https://example.invalid/demo/00769,2026-08-18,2026-09-01,2026-08-18:0,-36.81129,-73.06124
DEMO-02665,demo,venta,casa,Casa 5D 3B en Talcahuano,4929.0,194695500,Talcahuano,Concepción,174 m²,5,3,https://example.invalid/demo/02665,2026-08-19,2026-09-01,2026-08-19:4929.0,-36.73712,-73.1203
DEMO-00731,demo,venta,casa,Casa 4D 2B en Concepción,7290.0,287955000,Concepción,Concepción,155 m²,4,2,https://example.invalid/demo/00731,2026-07-27,2026-09-01,2026-07-27:7290.0,-36.83314,-73.05224
DEMO-03094,demo,venta,casa,Casa 3D 2B en Tomé,2544.0,100488000,Tomé,Concepción,107 m²,3,2,https://example.invalid/demo/03094,2026-05-30,2026-06-26,2026-05-30:2544.0,-36.62354,-72.96021
DEMO-00633,demo,venta,departamento,Depto 2D 1B en Chiguayante,4097.0,161831500,Chiguayante,Concepción,63 m²,2,1,https://example.invalid/demo/00633,2026-06-04,2026-07-01,2026-06-04:4097.0,-36.92223,-73.02333
DEMO-01163,demo,venta,departamento,Depto 3D 2B en Concepción,6656.0,262912000,Concepción,Concepción,94 m²,3,2,https://example.invalid/demo/01163,2026-08-10,2026-09-01,2026-08-10:6989.0|2026-08-21:6656.0,-36.82483,-73.03536
DEMO-00597,demo,venta,departamento,Depto 2D 1B en Chiguayante,4873.0,192483500,Chiguayante,Concepción,67 m²,2,1,https://example.invalid/demo/00597,2026-07-02,2026-08-11,2026-07-02:4873.0,-36.92248,-73.01791
DEMO-01555,demo,venta,casa,Casa 3D 2B en Los Ángeles,4847.0,191456500,Los Ángeles,Biobío,,3,2,https://example.invalid/demo/01555,2026-07-03,2026-07-26,2026-07-03:4847.0,-37.45672,-72.36091
DEMO-02461,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,5471.0,216104500,San Pedro de la Paz,Concepción,92 m²,3,2,https://example.invalid/demo/02461,2026-06-06,2026-06-12,2026-06-06:5471.0,-36.84636,-73.09696
DEMO-00629,demo,venta,departamento,Depto 2D 1B en Chiguayante,6118.0,241661000,Chiguayante,Concepción,57 m²,2,1,https://example.invalid/demo/00629,2026-08-21,2026-09-01,2026-08-21:6118.0,-36.91876,-73.0103
DEMO-01294,demo,venta,casa,Casa 6D 4B en Coronel,5618.0,221911000,Coronel,Concepción,,6,4,https://example.invalid/demo/01294,2026-06-06,2026-07-02,2026-06-06:5618.0,-37.02689,-73.13712
DEMO-03035,demo,venta,casa,Casa 5D 3B en Tomé,7769.0,306875500,Tomé,Concepción,,5,3,https://example.invalid/demo/03035,2026-06-15,2026-06-24,2026-06-15:8002.0|2026-06-19:7769.0,-36.62729,-72.95069
DEMO-00638,demo,venta,departamento,Depto 2D 1B en Chiguayante,4300.0,169850000,Chiguayante,Concepción,60 m²,2,1,https://example.invalid/demo/00638,2026-09-01,2026-09-01,2026-09-01:4300.0,-36.91766,-73.0201
DEMO-01605,demo,venta,casa,Casa 4D 2B en Los Ángeles,3696.0,145992000,Los Ángeles,Biobío,,4,2,https://example.invalid/demo/01605,2026-07-10,2026-09-01,2026-07-10:3696.0,-37.45911,-72.34649
DEMO-02573,demo,venta,casa,Casa 3D 2B en Santa Juana,3432.0,135564000,Santa Juana,Concepción,,3,2,https://example.invalid/demo/02573,2026-05-19,2026-07-11,2026-05-19:3432.0,-37.17468,-72.93524
DEMO-01132,demo,venta,departamento,Depto 2D 1B en Concepción,2326.0,91877000,Concepción,Concepción,49 m²,2,1,https://example.invalid/demo/01132,2026-08-19,2026-08-29,2026-08-19:2442.0|2026-08-24:2326.0,-36.82315,-73.04433
DEMO-03060,demo,venta,casa,Casa 2D 1B en Tomé,2614.0,103253000,Tomé,Concepción,83 m²,2,1,https://example.invalid/demo/03060,2026-06-26,2026-06-28,2026-06-26:2614.0,-36.61576,-72.95284
DEMO-01355,demo,venta,casa,Casa 4D 2B en Hualpén,4106.0,162187000,Hualpén,Concepción,147 m²,4,2,https://example.invalid/demo/01355,2026-06-18,2026-07-27,2026-06-18:4106.0,-36.78247,-73.09094
DEMO-02094,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,13352.0,527404000,San Pedro de la Paz,Concepción,222 m²,6,4,https://example.invalid/demo/02094,2026-08-11,2026-08-14,2026-08-11:13352.0,-36.84977,-73.07193
DEMO-01082,demo,venta,departamento,Depto 2D 1B en Concepción,3619.0,142950500,Concepción,Concepción,57 m²,2,1,https://example.invalid/demo/01082,2026-05-06,2026-06-01,2026-05-06:3619.0,-36.81935,-73.05492
DEMO-00815,demo,venta,casa,Casa 6D 4B en Concepción,14596.0,576542000,Concepción,Concepción,282 m²,6,4,https://example.invalid/demo/00815,2026-06-12,2026-07-19,2026-06-12:14596.0,-36.84712,-73.04742
DEMO-00101,demo,venta,casa,Casa 4D 2B en Chiguayante,0,0,Chiguayante,Concepción,155 m²,4,2,https://example.invalid/demo/00101,2026-05-27,2026-06-17,2026-05-27:0,-36.92626,-73.02772
DEMO-02429,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,5368.0,212036000,San Pedro de la Paz,Concepción,85 m²,3,2,https://example.invalid/demo/02429,2026-06-18,2026-07-20,2026-06-18:5368.0,-36.84236,-73.09213
DEMO-00851,demo,venta,casa,Casa 2D 1B en Concepción,5030.0,198685000,Concepción,Concepción,81 m²,2,1,https://example.invalid/demo/00851,2026-06-03,2026-06-28,2026-06-03:5030.0,-36.83857,-73.02797
DEMO-02326,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,7548.0,298146000,San Pedro de la Paz,Concepción,109 m²,4,2,https://example.invalid/demo/02326,2026-08-17,2026-08-26,2026-08-17:7925.0|2026-08-21:7548.0,-36.85036,-73.08192
DEMO-00154,demo,venta,casa,Casa 5D 3B en Chiguayante,4733.0,186953500,Chiguayante,Concepción,,5,3,https://example.invalid/demo/00154,2026-06-18,2026-07-11,2026-06-18:4733.0,-36.91147,-73.02518
DEMO-02762,demo,venta,departamento,Depto 3D 2B en Talcahuano,3887.0,153536500,Talcahuano,Concepción,79 m²,3,2,https://example.invalid/demo/02762,2026-06-25,2026-08-14,2026-06-25:3887.0,-36.72283,-73.11044
DEMO-02343,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,5763.0,227638500,San Pedro de la Paz,Concepción,83 m²,3,2,https://example.invalid/demo/02343,2026-07-31,2026-08-01,2026-07-31:5763.0,-36.85824,-73.09251
DEMO-02070,demo,venta,casa,Casa 5D 3B en San Pedro de la Paz,4818.0,190311000,San Pedro de la Paz,Concepción,165 m²,5,3,https://example.invalid/demo/02070,2026-05-08,2026-06-07,2026-05-08:4818.0,-36.83096,-73.08109
DEMO-00125,demo,venta,casa,Casa 6D 4B en Chiguayante,16171.0,638754500,Chiguayante,Concepción,280 m²,6,4,https://example.invalid/demo/00125,2026-07-08,2026-07-13,2026-07-08:16171.0,-36.90921,-73.02864
DEMO-01191,demo,venta,departamento,Depto 4D 2B en Concepción,6235.0,246282500,Concepción,Concepción,117 m²,4,2,https://example.invalid/demo/01191,2026-08-07,2026-09-01,2026-08-07:6235.0,-36.82344,-73.05523
DEMO-00382,demo,venta,casa,Casa 4D 2B en Chiguayante,7130.0,281635000,Chiguayante,Concepción,135 m²,4,2,https://example.invalid/demo/00382,2026-05-12,2026-07-01,2026-05-12:7130.0,-36.91486,-73.0225
DEMO-02022,demo,venta,casa,Casa 4D 2B en San Pedro de la Paz,5834.0,230443000,San Pedro de la Paz,Concepción,131 m²,4,2,https://example.invalid/demo/02022,2026-08-22,2026-09-01,2026-08-22:5834.0,-36.85461,-73.08943
DEMO-00328,demo,venta,casa,Casa 6D 4B en Chiguayante,0,0,Chiguayante,Concepción,230 m²,6,4,https://example.invalid/demo/00328,2026-05-27,2026-06-07,2026-05-27:0,-36.94272,-73.02848
DEMO-00118,demo,venta,casa,Casa 5D 3B en Chiguayante,7238.0,285901000,Chiguayante,Concepción,166 m²,5,3,https://example.invalid/demo/00118,2026-07-27,2026-09-01,2026-07-27:7238.0,-36.91642,-73.0362
DEMO-00948,demo,venta,casa,Casa 4D 2B en Concepción,7095.0,280252500,Concepción,Concepción,126 m²,4,2,https://example.invalid/demo/00948,2026-05-23,2026-06-07,2026-05-23:7308.0|2026-05-30:7095.0,-36.83459,-73.05745
DEMO-00289,demo,venta,casa,Casa 6D 4B en Chiguayante,9668.0,381886000,Chiguayante,Concepción,,6,4,https://example.invalid/demo/00289,2026-05-10,2026-06-07,2026-05-10:9668.0,-36.91693,-73.01813
DEMO-02292,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,3693.0,145873500,San Pedro de la Paz,Concepción,55 m²,2,1,https://example.invalid/demo/02292,2026-07-24,2026-08-01,2026-07-24:3693.0,-36.8475,-73.0942
DEMO-00062,demo,arriendo,casa,Casa 6D 4B en Chiguayante,22.9,904550,Chiguayante,Concepción,,6,4,https://example.invalid/demo/00062,2026-08-14,2026-08-22,2026-08-14:22.9,-36.91454,-73.03582
DEMO-02322,demo,venta,departamento,Depto 2D 1B en San Pedro de la Paz,2811.0,111034500,San Pedro de la Paz,Concepción,68 m²,2,1,https://example.invalid/demo/02322,2026-07-22,2026-09-01,2026-07-22:2811.0,-36.85278,-73.08818
DEMO-00896,demo,venta,casa,Casa 3D 2B en Concepción,4299.0,169810500,Concepción,Concepción,107 m²,3,2,https://example.invalid/demo/00896,2026-07-26,2026-08-08,2026-07-26:4299.0,-36.82939,-73.02864
DEMO-02391,demo,venta,departamento,Depto 4D 2B en San Pedro de la Paz,7858.0,310391000,San Pedro de la Paz,Concepción,,4,2,https://example.invalid/demo/02391,2026-06-18,2026-06-26,2026-06-18:8094.0|2026-06-22:7858.0,-36.85646,-73.09192
DEMO-00272,demo,venta,casa,Casa 4D 2B en Chiguayante,3508.0,138566000,Chiguayante,Concepción,131 m²,4,2,https://example.invalid/demo/00272,2026-07-22,2026-08-07,2026-07-22:3508.0,-36.90412,-73.01444
DEMO-00369,demo,venta,casa,Casa 6D 4B en Chiguayante,12065.0,476567500,Chiguayante,Concepción,257 m²,6,4,https://example.invalid/demo/00369,2026-09-01,2026-09-01,2026-09-01:12065.0,-36.93254,-73.00857
DEMO-02329,demo,venta,departamento,Depto 3D 2B en San Pedro de la Paz,5551.0,219264500,San Pedro de la Paz,Concepción,82 m²,3,2,https://example.invalid/demo/02329,2026-05-10,2026-05-10,2026-05-10:5551.0,-36.85543,-73.08453
DEMO-02251,demo,venta,casa,Casa 6D 4B en San Pedro de la Paz,9279.0,366520500,San Pedro de la Paz,Concepción,,6,4,https://example.invalid/demo/02251,2026-06-11,2026-08-10,2026-06-11:9279.0,-36.83803,-73.08389
DEMO-03027,demo,venta,casa,Casa 3D 2B en Tomé,3859.0,152430500,Tomé,Concepción,117 m²,3,2,https://example.invalid/demo/03027,2026-05-31,2026-06-21,2026-05-31:3859.0,-36.61947,-72.95052
DEMO-02313,demo,venta,departamento,Depto 5D 3B en San Pedro de la Paz,8313.0,328363500,San Pedro de la Paz,Concepción,129 m²,5,3,https://example.invalid/demo/02313,2026-08-28,2026-09-01,2026-08-28:8313.0,-36.845,-73.0925
